DOI,Bed,Author,PubDate,ISO3,PopCNTY,HRNTYR,YCoord,XCoord,GeoPosMethod,GeoUncert,StartDate,EndDate,StudyPeriod,Species,Setting,SampleType,InfectionType,Pathogens,Strain,Drug,Compound,HNinf,HRes
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,E. coli,NA,CAR,IPM,177,0
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,E. coli,NA,CAR,MEM,177,0.006
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,E. coli,NA,OTH,NIT,177,0.164
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,PEN,AMP,28,0.964
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,MON,ATM,28,0.607
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CAZ,28,0.572
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CFZ,28,0.75
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CRO,28,0.536
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CTX,28,0.572
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,CXM,28,0.607
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CAR,ERT,28,0.214
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,FEP,28,0.643
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,OTH,FOF,28,0.036
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CEP,FOX,28,0.25
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CAR,IPM,28,0.215
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,CAR,MEM,28,0.214
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124734/,1000,Yekani,2018,IRN,9569935,,39.21,45.41,Manual,,1/1/16,31/12/2016,365,Human,Hospital,Urine,UTI,K. pneumoniae,NA,OTH,NIT,28,0.643
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,AMI,AMK,49,0.2
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,CEP,CAZ,49,0.15
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,QUI,CIP,49,0.68
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,CEP,CRO,49,0.89
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,AMI,GEN,49,0.7
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,CAR,IPM,49,0.12
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,PEN,PIT,49,0.24
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,PEN,SAM,49,0.14
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Acinetobacter spp.,NA,SUL,SXT,49,0.8
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,AMI,AMK,47,0.13
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,CEP,CAZ,47,0.5
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,QUI,CIP,47,0.38
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,CEP,CRO,47,0.73
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,AMI,GEN,47,0.25
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,CAR,IPM,47,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,PEN,PIT,47,0.04
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,PEN,SAM,47,0.57
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,E. coli,NA,SUL,SXT,47,0.76
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,AMI,AMK,21,0.07
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,CEP,CAZ,21,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,QUI,CIP,21,0.23
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,CEP,CRO,21,0.45
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,AMI,GEN,21,0.16
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,CAR,IPM,21,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,PEN,PIT,21,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,PEN,SAM,21,0.63
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,K. pneumoniae,NA,SUL,SXT,21,0.65
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,CAR,IPM,32,0.2
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,QUI,CIP,32,0.52
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,CEP,CAZ,32,0.5
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,CEP,CRO,32,0.81
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,SUL,SXT,32,0.85
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,PEN,PIT,32,0.27
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,PEN,SAM,32,0.87
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,AMI,AMK,32,0.23
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,P. aeruginosa,NA,AMI,GEN,32,0.28
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,CAR,IPM,20,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,QUI,CIP,20,0.21
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,CEP,CAZ,20,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,CEP,CRO,20,0.81
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,SUL,SXT,20,0.24
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,PEN,PIT,20,0.3
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,PEN,SAM,20,0.78
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,AMI,AMK,20,0.1
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,Enterobacter spp.,NA,AMI,GEN,20,0
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,QUI,CIP,31,0.4
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,CAR,ERT,31,0.56
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,PEN,OXA,31,0.56
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,AMI,GEN,31,0.3
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,SUL,SXT,31,0.37
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,AMP,CHL,31,0.43
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,GLY,VAN,31,0.17
PMID: 24901718,,Zamani,2014,IRN,78132939,,35.48,51.41,Place,NA,5/4/11,25/02/2012,326,Human,Hospital,"Blood, Urine, Wound/tissue, CSF, respiratory specimen",NA,S. aureus,NA,OTH,RIF,31,0.45
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,AMI,AMK,314,0.98
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,AMP,CHL,314,0.04
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,QUI,CIP,314,0.99
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,MAC,CLI,314,0.97
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,MAC,ERY,314,0.99
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,OTH,FUS,314,0.11
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,AMI,GEN,314,0.89
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,AMI,KAN,314,0.99
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,OTH,LIZ,314,0
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,TET,MIN,314,0.6
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,OTH,NIT,314,0.09
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,PEN ,PEN,314,1
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,OTH,Q-D,314,0
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,OTH,RIF,314,0.94
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,SUL,SXT,314,0.93
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,TET,TET,314,0.98
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,AMI,TOB,314,0.96
https://doi.org/10.1099/jmm.0.070722-0,,Rahimi,2014,IRN,78132939,,35.48,51.41,Place,NA,15/02/2008,15/12/2010,1035,Human,Hospital,"abcess, Blood, ear, eye, nose, Sputum, CSF, Urine, Wound",NA,S. aureus,MRSA,GLY,VAN,314,0
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,AMI,AMK,62,0.193
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,MAC,CLI,62,0.29
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,MAC,ERY,62,0.516
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,AMI,GEN,62,0.193
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,CAR,IPM,62,0.048
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,AMI,KAN,62,0.193
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,OTH,LIZ,62,0
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,PEN,OXA,62,1
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,PEN,PEN,62,1
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,OTH,Q-D,62,0
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,OTH,RIF,62,0.177
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,TET,TET,62,0.258
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,TET,TIG,62,0.016
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,AMI,TOB,62,0.193
DOI: 10.1016/j.ijid.2014.02.018,,Mohammadi,2014,IRN,78132939,,34.01,47.59,Manual,,15/06/2010,15/06/2010,365,Human,Hospital,"Wound, Blood, Urine, Sputum, Trachea",NA,S. aureus,MRSA,GLY,VAN,62,0
DOI: 10.1016/j.jgar.2016.08.005,,Haghighatpanah,2016,IRN,78132939,,35.68,53.06,Place,NA,15/06/2015,15/11/2015,153,Human,Hospital,"Urine, Blood, Wound, Renal Fluid, Ascitic Fluid",NA,E. coli,ESBL & plasmid-borne blaCTX-M,PEN,AMC,72,0.292
DOI: 10.1016/j.jgar.2016.08.005,,Haghighatpanah,2016,IRN,78132939,,35.68,53.06,Place,NA,15/06/2015,15/11/2015,153,Human,Hospital,"Urine, Blood, Wound, Renal Fluid, Ascitic Fluid",NA,E. coli,ESBL & plasmid-borne blaTEM,PEN,AMC,27,0.37
DOI: 10.1016/j.jgar.2016.08.005,,Haghighatpanah,2016,IRN,78132939,,35.68,53.06,Place,NA,15/06/2015,15/11/2015,153,Human,Hospital,"Urine, Blood, Wound, Renal Fluid, Ascitic Fluid",NA,E. coli,non-ESBL,PEN,AMC,77,0.104
DOI: 10.1016/j.jgar.2016.08.005,,Haghighatpanah,2016,IRN,78132939,,35.68,53.06,Place,NA,15/06/2015,15/11/2015,153,Human,Hospital,"Urine, Blood, Wound, Renal Fluid, Ascitic Fluid",NA,E. coli,ESBL & plasmid-borne blaCTX-M,PEN,AMP,72,1
DOI: 10.1016/j.jgar.2016.08.005,,Haghighatpanah,2016,IRN,78132939,,35.68,53.06,Place,NA,15/06/2015,15/11/2015,153,Human,Hospital,"Urine, Blood, Wound, Renal Fluid, Ascitic Fluid",NA,E. coli,ESBL & plasmid-borne blaTEM,PEN,AMP,27,0.963
